variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"u[10,263]",-0.18878194646275,-0.188875,0.2668429907146524,0.2685477858,-0.6222907,0.24969139999999995,1.0002424574228506,5838.280634476364,3250.0216849456397
"u[11,263]",-0.040047049069599994,-0.03751665,0.30433899500522216,0.30729872438999994,-0.5392267500000001,0.45683084999999973,1.0004183553081947,4567.420195609563,3505.7254621593247
"u[12,263]",-1.26110517375,-1.266135,0.31005495555908447,0.303465981,-1.7697965000000002,-0.7489932000000002,0.9999578250314618,4281.339494934243,3107.242688771721
"u[13,263]",0.498559565973,0.5003415,0.2700585923592473,0.27173241060000003,0.05342071500000003,0.9419760499999998,1.000465025698023,5267.634552919875,3097.426413573539
"u[14,263]",-0.68732244686025,-0.690616,0.3178436799560548,0.31080855749999997,-1.21428,-0.15701640000000008,1.0007077344476603,4857.044587022874,3321.158271464422
"u[15,263]",0.737297143625,0.737968,0.3097156093872343,0.31448614680000003,0.22425085000000003,1.249671,1.0003447138553492,4504.307747344534,3587.599013078773
"u[16,263]",-0.33148690224115,-0.331827,0.2715859048467015,0.26961229259999997,-0.7753704,0.11655804999999994,1.0000680675647327,5415.516774501554,3342.759654950544
"u[17,263]",-0.2709338213168,-0.274512,0.26348929950062905,0.2612444982,-0.7045874,0.15608049999999998,1.0019748988571238,5567.274866267323,2762.119035402615
"u[18,263]",-0.4403375080975,-0.43896100000000005,0.26813816835736837,0.2646003633,-0.8854118499999999,-0.008280874500000198,1.0008889279213284,4829.517021714731,2997.334542721376
"u[19,263]",0.046186739088950005,0.044839000000000004,0.2818574038276409,0.2826235902,-0.413115,0.5107811999999998,1.0003109974071462,5267.542663235192,3011.6013817956305
"u[1,264]",0.378878191676,0.377558,0.1679068049238275,0.1703270184,0.10277830000000002,0.6519899999999998,1.0008397653626984,6111.685066772354,3230.559410320916
"u[2,264]",0.4471461346175,0.4446865,0.16899319070570396,0.1704485916,0.17441359999999997,0.7253719,1.0012520037258854,6055.305117688896,3473.6983374096767
"u[3,264]",-0.5612514349425,-0.5561294999999999,0.17201690226131053,0.16838555370000002,-0.84810265,-0.2751366500000001,0.9998413462256309,6028.7540349974515,2810.127227259687
"u[4,264]",-0.391841292272625,-0.39519,0.17754070426845897,0.1727021436,-0.6835520499999999,-0.09180166000000001,1.0016487789686739,3940.3200548842924,3093.3443979153867
"u[5,264]",-0.75695113625,-0.7550825,0.1822319580566372,0.1844925201,-1.061755,-0.4660099500000001,1.0012347646289066,3756.940497225251,3196.154856012438
"u[6,264]",-0.345666368813175,-0.344663,0.1673566235402939,0.1677851007,-0.6188624500000001,-0.071483855,1.0009474348296834,5515.404349758302,3092.924828118587
"u[7,264]",-0.4835855686425,-0.4840885,0.17949134694948224,0.17785714379999998,-0.7733691,-0.1840894000000002,1.0014124238187523,3648.621993718678,3209.5171597628855
"u[8,264]",0.213152048132625,0.21165899999999999,0.17584610829557396,0.17250962798999997,-0.07702429499999999,0.5058942999999998,1.0000125669224202,3788.0284311856617,3301.3464702394112
"u[9,264]",0.763973369,0.7672535,0.17127522755263588,0.17073547470000003,0.48506745,1.0452269999999997,1.0007213456837087,4641.292860362292,2913.9040370169037
"u[10,264]",-0.25299910630325,-0.25317900000000004,0.17160743463475545,0.1727992539,-0.53126685,0.020539909999999925,1.0007090876250098,5971.332620844958,2961.8840337312413
"u[11,264]",0.2384380985786825,0.2364345,0.18109540747483058,0.18005139180000002,-0.05727333,0.5377342999999999,1.0010028215085183,4325.538909250306,3333.042231486266
"u[12,264]",0.88441827175,0.8846095,0.1802036361545147,0.1784842835999999,0.58672865,1.186502,1.0010326920706465,4136.5988622076065,3337.378966226796
"u[13,264]",0.44751556578925,0.4459255,0.16857122460802382,0.17475406199999996,0.1697278,0.7268409,1.0009802128109853,4796.6308632593,3248.910133000497
"u[14,264]",-0.754920835,-0.7527825,0.1753524847658186,0.1727844279,-1.0454505,-0.4690712000000001,1.0005578068465713,3955.20371426405,3225.5572398562426
"u[15,264]",-0.43054158261750003,-0.4320935,0.1787491034838665,0.1758749075999999,-0.72919125,-0.13761205000000015,1.0009349066178803,3644.3658481882558,3452.3981775373686
"u[16,264]",0.024697329295375006,0.0262005,0.16934250423300257,0.16909875843,-0.2594445,0.30215655,0.9999232569302244,5788.966007401076,3006.2716527990888
"u[17,264]",0.2746570256195,0.2712595,0.16897704468569463,0.17165616929999997,0.0013761495000000016,0.5540409999999999,1.001193922260112,6155.263908773518,3094.4825733957246
"u[18,264]",0.050169589788499995,0.05178355,0.1675631660656093,0.16985755310999998,-0.22072805,0.33111759999999957,1.001325923488627,4658.083914188195,3040.6401771904384
"u[19,264]",0.25471171279,0.2573215,0.16697337865900155,0.16944190620000002,-0.02120274499999999,0.5288001499999999,1.0005810459999769,4301.72036589784,2845.6024079512426
"u[1,265]",0.377803683689,0.3764075,0.23689834583124564,0.23316850200000003,-0.006592785999999997,0.7722980499999998,1.002923249367564,5785.991270819948,3257.999571399283
"u[2,265]",-0.4767951275825,-0.47541750000000005,0.23012829965435214,0.23470669949999998,-0.85964715,-0.09424677000000002,1.0003833225944754,6230.970476532011,3350.0204837730007
"u[3,265]",-0.10541708315775,-0.11173849999999999,0.23659225086516436,0.24301578293999998,-0.48773570000000005,0.28536379999999983,1.0000737329693483,5716.090049830415,2589.758108224031
"u[4,265]",-0.17524507788365,-0.17516500000000002,0.2599393448329846,0.263512364703,-0.6011560499999999,0.24904629999999964,0.9999062948070192,4243.753604772276,3434.523025241153
"u[5,265]",0.1064796587035475,0.10863500000000001,0.26127143360200755,0.26627325500999993,-0.32068064999999996,0.5205993,1.000205891857202,4346.519758809249,2725.293423388052
"u[6,265]",-0.56114509776725,-0.559144,0.23181305759114124,0.22825516559999995,-0.9469628,-0.18224515,1.0009627392499585,5570.931034079319,3334.3440086845803
"u[7,265]",0.37458324710975,0.3733845,0.2549313932189886,0.25287447989999995,-0.045917625,0.79204655,0.999970982208893,4297.099281896614,3217.928886659545
"u[8,265]",-0.023800308933675005,-0.023074249999999998,0.2602244346418399,0.26401510694999997,-0.4415783,0.4006793499999997,1.0008594387804868,3870.001281900949,3128.865144146242
"u[9,265]",-0.3839748742234,-0.3899715,0.22870297940730797,0.2306176886999999,-0.76165015,-3.535747800000974e-4,0.9999979147607471,5735.728720291667,3273.4225328156986
"u[10,265]",0.153866591075,0.1519905,0.24809224521023418,0.24445568405999998,-0.25363875,0.5666776999999998,0.9999109198454454,6090.515210993015,2765.140851693898
"u[11,265]",0.938946213675,0.938735,0.2624898573857167,0.2625187928999999,0.5142705000000001,1.3606939999999998,1.0004577444038776,4976.779805831754,2882.3165018361206
"u[12,265]",0.279334470207075,0.2786945,0.25983478219791306,0.2639487606,-0.14755,0.7112834499999998,1.0002072583023762,4146.882802039181,3566.609202161162
"u[13,265]",-0.428173783356,-0.421353,0.23748356311812613,0.2362767729,-0.8227618,-0.03010151000000045,1.002144920353728,4772.659936597206,2675.9240491995565
"u[14,265]",0.056524241607125006,0.052353949999999996,0.2633795070341354,0.2621844666,-0.37440835,0.4865911999999999,1.0012152134745693,4757.988277008829,3361.4389509518724
"u[15,265]",0.337646626655,0.3345365,0.2580883514458275,0.2613853451999999,-0.10227914999999999,0.7533934499999999,0.999977208467971,4179.761001454492,3155.070023102886
"u[16,265]",-0.386682974352475,-0.383206,0.23294580014954136,0.23610553259999995,-0.77122665,-0.011304570000000024,1.0018417748683976,4845.233383189887,3031.3613756484506
"u[17,265]",0.267637547974675,0.2688055,0.23273647987096527,0.23623377749999996,-0.11789464999999999,0.6503182499999995,0.9997690031226167,5189.932985428029,3551.2999339213698
"u[18,265]",-0.06296596489075,-0.06220105,0.23373697958855755,0.22996645664999998,-0.44825194999999995,0.31521239999999956,1.0008243675221828,5889.0672429879,3028.1366510657595
"u[19,265]",-0.28862196817725,-0.29165399999999997,0.23437532063277922,0.23043681150000003,-0.6618583,0.10349804999999984,1.0006777999979604,5460.832100090839,3246.056072994094
"u[1,266]",-0.516792799024,-0.518315,0.2656267456894356,0.2632163561999999,-0.9543737999999999,-0.08560405500000044,0.9997623785399243,6105.544491870468,3296.8341818926033
"u[2,266]",-0.517410098900175,-0.521261,0.26961845698036857,0.26537353919999995,-0.9616101499999999,-0.06979457500000005,1.0003879151712818,5379.2463757041605,2903.946583654683
"u[3,266]",-0.007190853255474997,-0.00970478,0.2645425192627912,0.2659888182,-0.44013875,0.4347606499999997,1.0004174371098948,4968.877516035362,3141.175599198763
"u[4,266]",0.7376527138375,0.742971,0.31537307257641667,0.31254764730000006,0.22615590000000002,1.2598789999999995,1.0005222328049923,4909.34140202591,3341.0530193671893
"u[5,266]",-0.3711533139191,-0.37496450000000003,0.30396257158798196,0.30819695759999993,-0.8624939,0.1284347999999998,1.000152223711112,4082.662770732127,3451.51178498582
"u[6,266]",0.660255859835,0.651887,0.2695025886966981,0.2730370985999999,0.22309125000000002,1.1069445,1.001556767340959,4808.00862127313,2483.4681177156363
"u[7,266]",-0.031290070396,-0.026993499999999997,0.3079148808037796,0.3053444352,-0.5378396,0.47002329999999964,1.000471431873873,4415.763245670646,2919.848494358054
"u[8,266]",-0.622706434707,-0.6168359999999999,0.31072120928687835,0.3098989823999999,-1.1359270000000001,-0.11913075000000035,1.00077808495011,3803.376984037187,3516.7076172481234
"u[9,266]",-1.29088530325,-1.29297,0.2708900936921338,0.27300596399999993,-1.7270105,-0.8463457499999999,1.003271358890816,4997.257021958962,2662.260309371599
"u[10,266]",0.008401096501925,0.008876765,0.2695721825610315,0.268691598,-0.4282363,0.4485,1.001569783945625,6111.951161955739,3257.9442077657536
"u[11,266]",0.8304953177475,0.8352855,0.3061828540237664,0.30892046639999987,0.32476225,1.3305894999999999,0.999807467625508,4941.447605354945,3152.415000647782
"u[12,266]",0.5459677643985,0.545784,0.3100854570194509,0.3164854329,0.038353860000000004,1.0484574999999994,1.0003649759702453,4712.123332504026,3418.6249466700065
"u[13,266]",0.6973682745925,0.6965975,0.26367566181287616,0.2630584593,0.2561238,1.1350364999999998,0.9996298954272853,5417.165008794991,3037.776309634643
"u[14,266]",0.30736879890175,0.307936,0.306612601700373,0.30224135339999997,-0.20291425000000002,0.8195096999999998,1.0005746021151567,4506.387793652639,3659.8641222657357
"u[15,266]",0.1024114134641225,0.1026685,0.30555328256200703,0.30683074169999996,-0.401782,0.5981810499999999,1.0017268672897282,4400.691989230091,3540.2427249361035
"u[16,266]",0.048157224997249996,0.04066725,0.27185900346561204,0.27260566199999997,-0.39619745,0.5010708999999999,1.001221395193975,5348.416107005225,2897.823485220937
"u[17,266]",-0.007392958101225003,-0.005143955,0.2654773414618421,0.2628375519,-0.43781235,0.4211311499999996,0.9999070288510711,5122.171918176971,3109.641807381768
"u[18,266]",-0.19460110686225,-0.1938475,0.2695609938803293,0.27026315399999995,-0.6428112500000001,0.2558036,1.0001747287733083,4927.367324091423,2739.2678952216947
"u[19,266]",-0.378655443134,-0.3768945,0.273797039836619,0.2778940962,-0.83572645,0.07720730499999999,1.0007078275433379,5916.708996811788,3241.7443092981284
"u[1,267]",0.239063677279225,0.2388565,0.22922082055548446,0.23521871541,-0.13817985,0.6169043999999997,1.0003341120240832,6166.97673191158,3078.1187851152035
"u[2,267]",0.3202446544435,0.3215035,0.23762199482034999,0.23171481269999994,-0.07336461999999999,0.7087997999999999,1.0014060639791447,5310.452013208217,3200.6802403258685
"u[3,267]",0.43630433535,0.432574,0.23512441293291042,0.23936651129999995,0.057182815000000026,0.8302657999999998,1.0003294822319815,5225.19228595048,3417.0405288456973
"u[4,267]",-0.54228135819925,-0.5502345,0.26111841586421747,0.2668843086,-0.96218985,-0.10638160000000005,1.0004282541032585,4321.955334082342,3264.737065818025
"u[5,267]",-0.445686657759625,-0.446547,0.26061724433142286,0.25597089,-0.8755331,-0.014087515000000115,1.0023329390934568,4291.942275620149,3278.583380485257
"u[6,267]",0.177747643347825,0.17666500000000002,0.23981923487752538,0.24085059389999994,-0.20446075,0.5639137,1.0001658112592995,4431.04392949443,3172.0194928859655
"u[7,267]",0.05263086477205,0.051848649999999996,0.2569809214296669,0.26100009159,-0.3743197,0.48072329999999996,1.001886542854236,3860.3892726143995,3421.2667665689255
"u[8,267]",-0.701549528025,-0.7015445,0.25453610667471516,0.25425403920000006,-1.1172315,-0.28058160000000015,1.0009703328497699,4288.096428139531,3353.9319466966585
"u[9,267]",0.53738205067525,0.539298,0.23600566705029954,0.23891431829999998,0.1462776,0.9169589499999999,1.0002890099445874,4985.303829338893,2917.5855048381827
"u[10,267]",-0.186708853228325,-0.18446400000000002,0.23390813332779492,0.23364152553,-0.5696589,0.20122819999999988,0.9994194399016577,5808.435683484554,3221.2223045783135
"u[11,267]",-0.1787083768355,-0.179671,0.2660189763318754,0.266761964448,-0.6157921500000001,0.2607491999999995,1.0013006071795871,4140.409881569388,3358.0270041464523
"u[12,267]",0.26663506415775,0.26493900000000004,0.25696448934223937,0.26079415845,-0.1554113,0.6881642499999999,1.0008027349474569,3997.115726375387,3239.422946950182
"u[13,267]",0.169009834612275,0.17566199999999998,0.24191189709928163,0.24146728136999995,-0.22872879999999998,0.55781995,1.0022006738340372,5757.928227101358,3011.220825732575
"u[14,267]",0.200504535869,0.20412799999999998,0.264747104715167,0.2683031568,-0.23918474999999997,0.6267562499999999,0.999983956437306,4192.6332160972715,3282.084300037416
"u[15,267]",-0.4078743635705,-0.40632500000000005,0.25618378071903247,0.25057941510000004,-0.82967105,0.007035278499999751,1.000507015227669,4446.607033115329,3307.7528151914985
"u[16,267]",-0.394013640553,-0.39591299999999996,0.2374488486946534,0.23014992840000004,-0.78035415,0.0035835864999999483,1.0020631645758424,5642.440315783733,2890.0547060011563
"u[17,267]",0.2331427723019,0.232857,0.23410411108814164,0.2334768828,-0.15444434999999998,0.6186192500000001,1.00046127132257,4971.972319750712,2758.111888768818
"u[18,267]",0.039581526191099996,0.043781,0.23006877295533046,0.22279400849999995,-0.34670495,0.41622084999999975,1.0017526085854718,5569.867974967169,3335.16954738065
"u[19,267]",0.1845758271913,0.1880305,0.24777523438636165,0.2485445466,-0.2236957,0.5859120999999998,0.99999951389484,4694.503742235847,3193.4313322781218
"u[1,268]",0.69339885433825,0.6971725,0.23715466219110465,0.2354754276,0.29863850000000003,1.0780070000000002,1.0011829969774302,5004.8630464561,2680.193486573679
"u[2,268]",0.6941826830625,0.6936915,0.23747760860012523,0.23458067849999997,0.30292075,1.0869689999999999,1.0044611997885984,5711.5422286205685,3283.4833369172093
"u[3,268]",-0.3211369139435,-0.318442,0.23159509589427432,0.23228190719999994,-0.70869015,0.05447391999999997,1.0011107433011115,5626.046872482492,2988.914165831118
"u[4,268]",-0.6538368532875,-0.6517040000000001,0.25215946749603835,0.25106570789999993,-1.06323,-0.23721460000000003,0.9999674610081235,4226.050338266019,3305.4356106338014
"u[5,268]",-0.180336114769575,-0.18144349999999998,0.2526790114958112,0.256997538609,-0.5965722,0.2345202499999999,1.000718012456852,4543.8805084439855,3283.401996625058
"u[6,268]",-0.64829983794,-0.6433735,0.23157094702418654,0.22964287919999998,-1.0328195,-0.27513255000000014,1.0024014813391584,4789.545638606232,2775.821081246637
"u[7,268]",0.43607034717725,0.43743699999999996,0.26352365716810117,0.2642526936,6.160847500000159e-4,0.8678151499999999,1.0010482850194669,4111.822002673273,3297.0974789454804
"u[8,268]",-0.5189589647595,-0.5179705,0.2649396287250734,0.27274947419999995,-0.9485793,-0.08091060000000004,1.000072964795817,4231.865757575961,2939.4481457981005
"u[9,268]",-0.0793749969679,-0.07983065,0.23695271366784101,0.232975764,-0.4762309,0.3000429999999999,1.0018468232342643,6221.56711608284,3007.8707649819253
"u[10,268]",-0.35207003093425,-0.3530035,0.2276215107647508,0.22812099029999997,-0.72533235,0.02834587499999966,0.9999910878846758,5348.841973159708,3212.9437438114874
"u[11,268]",0.325999255582,0.3252885,0.2584960282248991,0.2604268443,-0.09889335499999996,0.7502281499999999,1.0019013368529908,4654.352904721576,3587.568248121201
"u[12,268]",-0.2961797432635,-0.296896,0.2626496573690577,0.26648030009999996,-0.733306,0.13520269999999984,1.0012745048805154,4723.2381527878015,3410.411776054448
"u[13,268]",-0.240030130537075,-0.2353805,0.23485040111972486,0.24040944627000002,-0.6256833500000001,0.14597229999999997,1.0019381038667274,5289.366735777967,3063.204052893456
"u[14,268]",-0.115187089262425,-0.110201,0.25845805547999384,0.25452505848,-0.55134665,0.31005254999999987,1.0003448546516458,5016.27766145666,3540.5558264059437
"u[15,268]",-0.6503906484425,-0.65141,0.2637827743788493,0.26232976140000003,-1.0844375,-0.22431135000000035,1.0002812413678475,4782.4863477026975,3431.6879271062553
"u[16,268]",-0.31514894050215,-0.314872,0.23408961610419218,0.23570226540000005,-0.6986615999999999,0.06023065499999911,0.9996891010178296,5813.391151143937,2845.9989745624102
